deltaTime,deltaPress,Sum_1,Sum_2,Sn
165.6,3634.88574,163.2,-12.61622,6.78358903896,5.09497644253,11.8785654815
168.0,3634.83398,165.6,-12.66749,6.78630264357,5.10957524195,11.8958778855
170.4,3634.78271,168.0,-12.71851,6.78900890446,5.1239639794,11.9129728839
172.8,3634.73169,170.4,-12.76929,6.79170786127,5.1381486144,11.9298564757
175.2,3634.68091,172.8,-12.81983,6.79439955331,5.15213485637,11.9465344097
177.6,3634.63037,175.2,-12.86988,6.79708401959,5.1659281785,11.9630121981
180.0,3634.58032,177.6,-12.91993,6.7997612988,5.17953383056,11.9792951294
182.4,3634.53027,180.0,-12.96949,6.80243142932,5.19295685089,11.9953882802
184.8,3634.48071,182.4,-13.01905,6.80509444922,5.20620207764,12.0112965269
187.2,3634.43115,184.8,-13.06812,6.80775039629,5.21927415921,12.0270245555
189.6,3634.38208,187.2,-13.11719,6.81039930797,5.23217756404,12.042576872
192.0,3634.33301,189.6,-13.16578,6.81304122146,5.24491658982,12.0579578113
194.4,3634.28442,192.0,-13.21436,6.81567617363,5.25749537203,12.0731715457
196.8,3634.23584,194.4,-13.2627,6.81830420107,5.26991789203,12.0882220931
199.2,3634.1875,196.8,-13.31055,6.82092534008,5.28218798462,12.1031133247
201.6,3634.13965,199.2,-13.35865,6.82353962667,5.29430934515,12.1178489718
204.0,3634.09155,201.6,-13.40625,6.82614709659,5.3062855362,12.1324326328
206.4,3634.04395,204.0,-13.45386,6.82874778529,5.31811999384,12.1468677791
208.8,3633.99634,206.4,-13.50123,6.83134172795,5.32981603361,12.1611577616
211.2,3633.94897,208.8,-13.54834,6.83392895947,5.34137685601,12.1753058155
213.6,3633.90186,211.2,-13.59546,6.83650951449,5.35280555183,12.1893150663
216.0,3633.85474,213.6,-13.64234,6.83908342739,5.36410510709,12.2031885345
218.4,3633.80786,216.0,-13.68897,6.84165073227,5.37527840768,12.21692914
220.8,3633.76123,218.4,-13.7356,6.84421146296,5.38632824387,12.2305397068
223.2,3633.7146,220.8,-13.78223,6.84676565306,5.3972573144,12.2440229675
225.6,3633.66797,223.2,-13.82837,6.84931333589,5.40806823051,12.2573815664
228.0,3633.62183,225.6,-13.87476,6.85185454452,5.41876351962,12.2706180641
230.4,3633.57544,228.0,-13.92066,6.85438931178,5.42934562895,12.2837349407
232.8,3633.52954,230.4,-13.9668,6.85691767023,5.43981692882,12.296734599
235.2,3633.4834,232.8,-14.0127,6.8594396522,5.45017971586,12.3096193681
237.6,3633.4375,235.2,-14.05835,6.86195528978,5.46043621602,12.3223915058
240.0,3633.39185,237.6,-14.10401,6.8644646148,5.47058858749,12.3350532023
242.4,3633.34619,240.0,-14.14942,6.86696765887,5.48063892334,12.3476065822
244.8,3633.30078,242.4,-14.19458,6.86946445335,5.4905892542,12.3600537075
247.2,3633.25562,244.8,-14.23975,6.87195502937,5.50044155064,12.37239658
249.6,3633.21045,247.2,-14.28492,6.87443941783,5.51019772558,12.3846371434
252.0,3633.16528,249.6,-14.32984,6.87691764939,5.5198596365,12.3967772859
254.4,3633.12036,252.0,-14.37476,6.8793897545,5.52942908751,12.408818842
256.8,3633.07544,254.4,-14.41944,6.88185576338,5.53890783147,12.4207635948
259.2,3633.03076,256.8,-14.46412,6.88431570601,5.54829757182,12.4326132778
261.6,3632.98608,259.2,-14.50879,6.88676961217,5.55759996448,12.4443695766
264.0,3632.94141,261.6,-14.55347,6.88921751141,5.56681661958,12.456034131
266.4,3632.89673,264.0,-14.59791,6.89165943308,5.57594910315,12.4676085362
268.8,3632.85229,266.4,-14.64234,6.89409540628,5.58499893867,12.4790943449
271.2,3632.80786,268.8,-14.68653,6.89652545993,5.59396760865,12.4904930686
273.6,3632.76367,271.2,-14.73096,6.89894962274,5.60285655607,12.5018061788
276.0,3632.71924,273.6,-14.77515,6.90136792319,5.61166718575,12.5130351089
278.4,3632.67505,276.0,-14.81934,6.90378038957,5.62040086572,12.5241812553
280.8,3632.63086,278.4,-14.86353,6.90618704995,5.62905892846,12.5352459784
283.2,3632.58667,280.8,-14.90748,6.90858793223,5.63764267215,12.5462306044
285.6,3632.54272,283.2,-14.95166,6.91098306407,5.64615336182,12.5571364259
288.0,3632.49854,285.6,-14.99561,6.91337247297,5.65459223047,12.5679647034
290.4,3632.45459,288.0,-15.03956,6.91575618619,5.66296048014,12.5787166663
292.8,3632.41064,290.4,-15.0835,6.91813423084,5.67125928295,12.5893935138
295.2,3632.3667,292.8,-15.12745,6.9205066338,5.67948978209,12.5999964159
297.6,3632.32275,295.2,-15.17139,6.92287342178,5.68765309273,12.6105265145
300.0,3632.27881,297.6,-15.21509,6.92523462131,5.69575030296,12.6209849243
302.4,3632.23511,300.0,-15.25904,6.9275902587,5.70378247466,12.6313727334
304.8,3632.19116,302.4,-15.30274,6.9299403601,5.71175064431,12.6416910044
307.2,3632.14746,304.8,-15.34668,6.93228495147,5.71965582381,12.6519407753
309.6,3632.10352,307.2,-15.39039,6.93462405859,5.72749900127,12.6621230599
312.0,3632.05981,309.6,-15.43409,6.93695770705,5.73528114172,12.6722388488
314.4,3632.01611,312.0,-15.47779,6.93928592227,5.74300318781,12.6822891101
316.8,3631.97241,314.4,-15.52149,6.9416087295,5.75066606056,12.6922747901
319.2,3631.92871,316.8,-15.56519,6.9439261538,5.75827065994,12.7021968137
321.6,3631.88501,319.2,-15.60889,6.94623822005,5.76581786558,12.7120560856
324.0,3631.84131,321.6,-15.65259,6.94854495298,5.7733085373,12.7218534903
326.4,3631.79761,324.0,-15.69629,6.95084637714,5.78074351579,12.7315898929
328.8,3631.75391,326.4,-15.73999,6.9531425169,5.78812362309,12.74126614
331.2,3631.71021,328.8,-15.7837,6.95543339649,5.79544966318,12.7508830597
333.6,3631.6665,331.2,-15.8274,6.95771903993,5.80272242251,12.7604414624
336.0,3631.6228,333.6,-15.8711,6.95999947112,5.80994267048,12.7699421416
338.4,3631.5791,336.0,-15.9148,6.96227471378,5.81711115996,12.7793858737
340.8,3631.5354,338.4,-15.9585,6.96454479145,5.82422862773,12.7887734192
343.2,3631.4917,340.8,-16.0022,6.96680972755,5.83129579496,12.7981055225
345.6,3631.448,343.2,-16.04615,6.96906954529,5.83831336761,12.8073829129
348.0,3631.40405,345.6,-16.08985,6.97132426778,5.84528203693,12.8166063047
350.4,3631.36035,348.0,-16.13355,6.97357391792,5.85220247977,12.8257763977
352.8,3631.31665,350.4,-16.17749,6.9758185185,5.85907535906,12.8348938776
355.2,3631.27271,352.8,-16.2212,6.97805809212,5.86590132413,12.8439594163
357.6,3631.229,355.2,-16.26514,6.98029266126,5.87268101112,12.8529736724
360.0,3631.18506,357.6,-16.30884,6.98252224824,5.8794150433,12.8619372915
362.4,3631.14136,360.0,-16.35279,6.98474687521,5.88610403145,12.8708509067
364.8,3631.09741,362.4,-16.39698,6.9869665642,5.89274857417,12.8797151384
367.2,3631.05322,364.8,-16.44068,6.98918133708,5.8993492582,12.8885305953
369.6,3631.00952,367.2,-16.48462,6.99139121558,5.90590665875,12.8972978743
372.0,3630.96558,369.6,-16.5293,6.99359622128,5.91242133977,12.906017561
374.4,3630.9209,372.0,-16.57374,6.99579637563,5.91889385427,12.9146902299
376.8,3630.87646,374.4,-16.61744,6.99799169992,5.9253247446,12.9233164445
379.2,3630.83276,376.8,-16.66138,7.00018221532,5.9317145427,12.931896758
381.6,3630.78882,379.2,-16.70533,7.00236794285,5.93806377038,12.9404317132
384.0,3630.74487,381.6,-16.74805,7.00454890339,5.94437293957,12.948921843
386.4,3630.70215,384.0,-16.79273,7.00672511769,5.95064255259,12.9573676703
