time,deltaTime,deltaPress,dv
1792.963000,1072.930000,36.733880,13.268740
1794.613000,1074.580000,36.766600,13.286182
1796.273000,1076.240000,36.799310,13.303516
1797.923000,1077.890000,36.832030,13.320952
1799.583000,1079.550000,36.864740,13.247347
1801.243000,1081.210000,36.897210,13.306724
1802.893000,1082.860000,36.929930,13.324090
1804.553000,1084.520000,36.962400,13.339302
1806.203000,1086.170000,36.995110,13.358709
1807.863000,1087.830000,37.027590,13.286630
1809.523000,1089.490000,37.060060,13.341957
1811.173000,1091.140000,37.092530,13.359244
1812.833000,1092.800000,37.125000,13.376425
1814.483000,1094.450000,37.157470,13.393708
1816.143000,1096.110000,37.189940,13.370542
1817.803000,1097.770000,37.222410,13.378536
1819.453000,1099.420000,37.254640,13.395749
1821.113000,1101.080000,37.287110,13.462609
1822.763000,1102.730000,37.319580,13.427987
1824.423000,1104.390000,37.351800,13.354910
1826.083000,1106.050000,37.384030,13.464368
1827.733000,1107.700000,37.416500,13.481569
1829.393000,1109.360000,37.448730,13.446506
1831.043000,1111.010000,37.480950,13.463636
1832.703000,1112.670000,37.513180,13.442193
1834.363000,1114.330000,37.545410,13.497787
1836.013000,1115.980000,37.577630,13.514911
1837.673000,1117.640000,37.609860,13.534029
1839.323000,1119.290000,37.642090,13.498595
1840.983000,1120.950000,37.674070,13.474887
1842.643000,1122.610000,37.706300,13.532597
1844.293000,1124.260000,37.738280,13.549646
1845.953000,1125.920000,37.770510,13.566591
1847.603000,1127.570000,37.802490,13.581520
1849.263000,1129.230000,37.834710,13.559662
1850.923000,1130.890000,37.866700,13.566718
1852.573000,1132.540000,37.898680,13.581570
1854.233000,1134.200000,37.930660,13.598438
1855.883000,1135.850000,37.962640,13.617535
1857.543000,1137.510000,37.994630,13.593385
1859.203000,1139.170000,38.026610,13.649234
1860.853000,1140.820000,38.058590,13.614916
1862.513000,1142.480000,38.090330,13.631711
1864.163000,1144.130000,38.122310,13.700013
1865.823000,1145.790000,38.154290,13.624286
1867.483000,1147.450000,38.186030,13.682287
1869.133000,1149.100000,38.218010,13.699175
1870.793000,1150.760000,38.249750,13.664299
1872.443000,1152.410000,38.281490,13.732845
1874.103000,1154.070000,38.313470,13.708261
1875.763000,1155.730000,38.345210,13.714655
1877.413000,1157.380000,38.376950,13.731470
1879.073000,1159.040000,38.408690,13.748181
1880.723000,1160.690000,38.440430,13.764992
1882.383000,1162.350000,38.472170,13.738075
1884.043000,1164.010000,38.503900,13.796334
1885.693000,1165.660000,38.535640,13.815313
1887.353000,1167.320000,38.567380,13.777541
1889.003000,1168.970000,38.598870,13.794276
1890.663000,1170.630000,38.630610,13.823801
1892.323000,1172.290000,38.662350,13.827640
1893.973000,1173.940000,38.693840,13.791821
1895.633000,1175.600000,38.725340,13.863189
1897.283000,1177.250000,38.757080,13.877723
1898.943000,1178.910000,38.788570,13.799966
1900.603000,1180.570000,38.820070,13.911068
1902.253000,1182.220000,38.851800,13.927788
1903.913000,1183.880000,38.883300,13.891477
1905.563000,1185.530000,38.914790,13.908130
1907.223000,1187.190000,38.946290,13.882789
1908.883000,1188.850000,38.977780,13.939117
1910.533000,1190.500000,39.009270,13.957978
1912.193000,1192.160000,39.040770,13.974524
1913.843000,1193.810000,39.072260,13.935638
1915.503000,1195.470000,39.103510,13.912357
1917.163000,1197.130000,39.135010,14.024350
1918.813000,1198.780000,39.166500,13.985261
1920.473000,1200.440000,39.197750,14.003964
1922.123000,1202.090000,39.229250,14.074160
1923.783000,1203.750000,39.260740,13.992545
1925.443000,1205.410000,39.291990,13.997583
1927.093000,1207.060000,39.323240,14.067897
1928.753000,1208.720000,39.354730,14.084359
1930.403000,1210.370000,39.385980,14.046979
1932.063000,1212.030000,39.417230,14.077149
1933.723000,1213.690000,39.448730,14.136188
1935.373000,1215.340000,39.479980,14.096360
1937.033000,1217.000000,39.511230,14.112750
1938.683000,1218.650000,39.542480,14.129238
1940.343000,1220.310000,39.573730,14.103068
1942.003000,1221.970000,39.604980,14.162110
1943.653000,1223.620000,39.636230,14.178593
1945.313000,1225.280000,39.667480,14.194975
1946.963000,1226.930000,39.698730,14.154609
1948.623000,1228.590000,39.729730,14.128288
1950.283000,1230.250000,39.760980,14.244310
1951.933000,1231.900000,39.792230,14.260784
1953.593000,1233.560000,39.823480,14.222334
1955.243000,1235.210000,39.854490,14.238742
1956.903000,1236.870000,39.885740,14.212162
1958.563000,1238.530000,39.916750,14.271454
1960.213000,1240.180000,39.948000,14.285562
1961.873000,1241.840000,39.979000,14.301862
1963.523000,1243.490000,40.010250,14.320560
1965.183000,1245.150000,40.041260,14.236330
1966.843000,1246.810000,40.072260,14.350950
1968.493000,1248.460000,40.103510,14.369651
1970.153000,1250.120000,40.134520,14.328180
1971.803000,1251.770000,40.165520,14.344506
1973.463000,1253.430000,40.196530,14.319834
1975.123000,1255.090000,40.227540,14.435017
1976.773000,1256.740000,40.258790,14.449083
1978.433000,1258.400000,40.289790,14.409597
1980.083000,1260.050000,40.320800,14.425915
1981.743000,1261.710000,40.351800,14.398681
1983.403000,1263.370000,40.382810,14.460779
1985.053000,1265.020000,40.413820,14.418739
1986.713000,1266.680000,40.444580,14.432553
1988.363000,1268.330000,40.475580,14.507285
1990.023000,1269.990000,40.506590,14.479799
1991.683000,1271.650000,40.537590,14.539802
1993.333000,1273.300000,40.568600,14.499771
1994.993000,1274.960000,40.599360,14.515914
1996.643000,1276.610000,40.630370,14.588616
1998.303000,1278.270000,40.661370,14.504522
1999.963000,1279.930000,40.692140,14.564530
2001.613000,1281.580000,40.723140,14.578404
2003.273000,1283.240000,40.753900,14.596900
2004.923000,1284.890000,40.784910,14.613132
2006.583000,1286.550000,40.815670,14.585249
2008.243000,1288.210000,40.846680,14.645494
2009.893000,1289.860000,40.877440,14.659347
2011.553000,1291.520000,40.908440,14.677849
2013.203000,1293.170000,40.939210,14.694074
2014.863000,1294.830000,40.970210,14.663566
2016.523000,1296.490000,41.000970,14.669203
2018.173000,1298.140000,41.031740,14.685360
2019.833000,1299.800000,41.062500,14.756372
2021.483000,1301.450000,41.093500,14.772587
2023.143000,1303.110000,41.124260,14.689298
2024.803000,1304.770000,41.155030,14.749779
2026.453000,1306.420000,41.185790,14.763529
2028.113000,1308.080000,41.216550,14.779577
2029.763000,1309.730000,41.247310,14.855847
2031.423000,1311.390000,41.278320,14.827212
2033.083000,1313.050000,41.309080,14.827909
2034.733000,1314.700000,41.339840,14.844049
2036.393000,1316.360000,41.370600,14.860090
2038.043000,1318.010000,41.401360,14.878646
2039.703000,1319.670000,41.432130,14.849872
2041.363000,1321.330000,41.462890,14.850240
2043.013000,1322.980000,41.493410,14.866311
2044.673000,1324.640000,41.524170,14.940568
2046.323000,1326.290000,41.554930,14.956699
2047.983000,1327.950000,41.585690,14.927680
2049.643000,1329.610000,41.616450,14.988858
2051.293000,1331.260000,41.647210,14.946447
2052.953000,1332.920000,41.677730,14.962412
2054.603000,1334.570000,41.708490,15.037135
2056.263000,1336.230000,41.739250,15.010307
2057.923000,1337.890000,41.770020,15.010493
2059.573000,1339.540000,41.800530,15.026549
2061.233000,1341.200000,41.831300,15.103876
2062.883000,1342.850000,41.862060,15.058562
2064.543000,1344.510000,41.892580,15.029160
2066.203000,1346.170000,41.923340,15.149670
2067.853000,1347.820000,41.954100,15.106618
2069.513000,1349.480000,41.984620,15.122570
2071.163000,1351.130000,42.015380,15.138617
2072.823000,1352.790000,42.045900,15.108968
2074.483000,1354.450000,42.076660,15.168135
2076.133000,1356.100000,42.107170,15.186654
2077.793000,1357.760000,42.137940,15.202599
2079.443000,1359.410000,42.168450,15.218640
2081.103000,1361.070000,42.199220,15.188744
2082.763000,1362.730000,42.229730,15.250621
2084.413000,1364.380000,42.260500,15.266657
2086.073000,1366.040000,42.291010,15.280102
2087.723000,1367.690000,42.321770,15.298630
2089.383000,1369.350000,42.352290,15.208688
2091.043000,1371.010000,42.382810,15.330598
2092.693000,1372.660000,42.413570,15.346629
2094.353000,1374.320000,42.444090,15.362561
2096.003000,1375.970000,42.474850,15.378589
2097.663000,1377.630000,42.505370,15.288088
2099.323000,1379.290000,42.535890,15.347675
2100.973000,1380.940000,42.566400,15.426568
2102.633000,1382.600000,42.597170,15.442495
2104.283000,1384.250000,42.627680,15.395451
2105.943000,1385.910000,42.658200,15.427878
2107.603000,1387.570000,42.688960,15.490459
2109.253000,1389.220000,42.719480,15.445746
2110.913000,1390.880000,42.750000,15.459071
2112.563000,1392.530000,42.780510,15.475021
2114.223000,1394.190000,42.811030,15.507527
2115.883000,1395.850000,42.841790,15.570343
2117.533000,1397.500000,42.872310,15.525311
2119.193000,1399.160000,42.902830,15.541163
2120.843000,1400.810000,42.933350,15.554561
2122.503000,1402.470000,42.963860,15.523557
2124.163000,1404.130000,42.994380,15.650196
2125.813000,1405.780000,43.025140,15.666202
2127.473000,1407.440000,43.055660,15.620692
2129.123000,1409.090000,43.086180,15.636632
2130.783000,1410.750000,43.116700,15.602821
2132.443000,1412.410000,43.147210,15.665847
2134.093000,1414.060000,43.177730,15.684351
2135.753000,1415.720000,43.208250,15.700191
2137.403000,1417.370000,43.238770,15.713551
2139.063000,1419.030000,43.269280,15.682056
2140.723000,1420.690000,43.299800,15.747895
2142.373000,1422.340000,43.330320,15.763826
2144.033000,1424.000000,43.360840,15.777075
2145.683000,1425.650000,43.391350,15.857695
2147.343000,1427.310000,43.422120,15.825825
2149.003000,1428.970000,43.452630,15.824755
2150.653000,1430.620000,43.483150,15.843273
2152.313000,1432.280000,43.513670,15.859101
2153.963000,1433.930000,43.544190,15.872424
2155.623000,1435.590000,43.574700,15.840439
2157.283000,1437.250000,43.605220,15.906771
2158.933000,1438.900000,43.635740,15.922691
2160.593000,1440.560000,43.666260,15.873235
2162.243000,1442.210000,43.696530,15.889087
2163.903000,1443.870000,43.727050,15.922196
2165.563000,1445.530000,43.757570,15.983548
2167.213000,1447.180000,43.788080,15.999459
2168.873000,1448.840000,43.818600,16.017898
2170.523000,1450.490000,43.849120,16.033810
2172.183000,1452.150000,43.879640,15.998709
2173.843000,1453.810000,43.910150,16.062903
2175.493000,1455.460000,43.940670,16.081443
2177.153000,1457.120000,43.971190,16.097255
2178.803000,1458.770000,44.001710,16.110521
2180.463000,1460.430000,44.032220,16.077803
2182.123000,1462.090000,44.062740,16.144875
2183.773000,1463.740000,44.093260,16.160778
2185.433000,1465.400000,44.123780,16.173934
2187.083000,1467.050000,44.154290,16.126166
2188.743000,1468.710000,44.184570,16.095980
2190.403000,1470.370000,44.215090,16.221530
2192.053000,1472.020000,44.245600,16.237425
2193.713000,1473.680000,44.276120,16.255886
2195.363000,1475.330000,44.306640,16.271782
2197.023000,1476.990000,44.337160,16.235909
2198.683000,1478.650000,44.367670,16.300803
2200.333000,1480.300000,44.398190,16.307694
2201.783000,1481.750000,44.424800,16.254052
2203.233000,1483.200000,44.451410,16.284867
2204.893000,1484.860000,44.481930,16.362922
2206.543000,1486.510000,44.512450,16.378810
2208.203000,1488.170000,44.542970,16.391916
2209.853000,1489.820000,44.573480,16.407800
2211.513000,1491.480000,44.604000,16.376849
2213.173000,1493.140000,44.634520,16.442162
2214.823000,1494.790000,44.665040,16.455349
2216.483000,1496.450000,44.695550,16.406361
2218.133000,1498.100000,44.725830,16.422177
2219.793000,1499.760000,44.756340,16.453134
2221.453000,1501.420000,44.786860,16.521377
2223.103000,1503.070000,44.817380,16.537255
2224.763000,1504.730000,44.847900,16.553037
2226.413000,1506.380000,44.878420,16.566198
2228.073000,1508.040000,44.908930,16.532077
2229.733000,1509.700000,44.939450,16.600566
2231.383000,1511.350000,44.969970,16.616439
2233.043000,1513.010000,45.000490,16.564096
2234.693000,1514.660000,45.030760,16.579902
2236.353000,1516.320000,45.061280,16.610995
2238.013000,1517.980000,45.091790,16.676998
2239.663000,1519.630000,45.122310,16.695599
2241.323000,1521.290000,45.152830,16.711370
2242.973000,1522.940000,45.183350,16.724496
2244.633000,1524.600000,45.213860,16.689888
2246.293000,1526.260000,45.244380,16.758870
2247.943000,1527.910000,45.274900,16.774733
2249.603000,1529.570000,45.305420,16.787749
2251.253000,1531.220000,45.335930,16.803608
2252.913000,1532.880000,45.366450,16.771505
2254.573000,1534.540000,45.396970,16.769022
2256.223000,1536.190000,45.427240,16.784816
2257.883000,1537.850000,45.457760,16.869605
2259.533000,1539.500000,45.488280,16.885462
2261.193000,1541.160000,45.518800,16.847602
2262.853000,1542.820000,45.549310,16.914305
2264.503000,1544.470000,45.579830,16.932930
2266.163000,1546.130000,45.610350,16.948687
2267.813000,1547.780000,45.640870,16.961759
2269.473000,1549.440000,45.671380,16.926422
2271.133000,1551.100000,45.701900,16.996144
2272.783000,1552.750000,45.732420,17.011992
2274.443000,1554.410000,45.762940,17.024955
2276.093000,1556.060000,45.793450,17.040799
2277.753000,1557.720000,45.823970,17.008006
2279.413000,1559.380000,45.854490,17.075187
2281.063000,1561.030000,45.885010,17.088231
2282.723000,1562.690000,45.915520,17.103977
2284.373000,1564.340000,45.946040,17.122621
2286.033000,1566.000000,45.976560,17.086793
2287.693000,1567.660000,46.007080,17.151398
2289.343000,1569.310000,46.037590,17.167234
2291.003000,1570.970000,46.068110,17.185791
2292.653000,1572.620000,46.098630,17.201628
2294.313000,1574.280000,46.129150,17.165558
2295.973000,1575.940000,46.159670,17.230382
2297.623000,1577.590000,46.190180,17.246215
2299.283000,1579.250000,46.220700,17.264779
2300.933000,1580.900000,46.251220,17.280612
2302.593000,1582.560000,46.281740,17.241474
2304.253000,1584.220000,46.312250,17.377413
2305.903000,1585.870000,46.343010,17.396142
2307.563000,1587.530000,46.373530,17.343745
2309.213000,1589.180000,46.404050,17.359574
2310.873000,1590.840000,46.434570,17.323019
2312.533000,1592.500000,46.465090,17.388284
2314.183000,1594.150000,46.495600,17.404108
2315.843000,1595.810000,46.526120,17.422689
2317.493000,1597.460000,46.556640,17.438514
2319.153000,1599.120000,46.587160,17.470137
2320.813000,1600.780000,46.617920,17.535892
2322.463000,1602.430000,46.648430,17.483021
2324.123000,1604.090000,46.678950,17.501611
2325.773000,1605.740000,46.709470,17.517431
2327.433000,1607.400000,46.739990,17.480392
2329.093000,1609.060000,46.770510,17.617973
2330.743000,1610.710000,46.801270,17.630975
2332.403000,1612.370000,46.831780,17.718760
2334.053000,1614.020000,46.862790,17.806769
2335.713000,1615.680000,46.893550,17.769041
2337.373000,1617.340000,46.924560,17.907989
2339.023000,1618.990000,46.955560,17.924054
2340.683000,1620.650000,46.986570,17.942913
2342.333000,1622.300000,47.017580,17.956083
2343.993000,1623.960000,47.048580,17.917963
2345.653000,1625.620000,47.079590,17.988109
2347.303000,1627.270000,47.110590,18.004169
2348.963000,1628.930000,47.141600,18.020131
2350.613000,1630.580000,47.172600,18.036190
2352.273000,1632.240000,47.203610,18.070385
2353.933000,1633.900000,47.234860,18.141051
2355.583000,1635.550000,47.265870,18.084263
2357.243000,1637.210000,47.296870,18.100221
2358.893000,1638.860000,47.327880,18.116276
2360.553000,1640.520000,47.358880,18.077665
2362.213000,1642.180000,47.389890,18.151211
2363.863000,1643.830000,47.420900,18.164336
2365.523000,1645.490000,47.451900,18.250655
2367.173000,1647.140000,47.483150,18.269701
2368.833000,1648.800000,47.514160,18.157485
2370.493000,1650.460000,47.545160,18.228341
2372.143000,1652.110000,47.576170,18.244389
2373.803000,1653.770000,47.607170,18.331013
2375.453000,1655.420000,47.638420,18.350068
2377.113000,1657.080000,47.669430,18.240225
2378.773000,1658.740000,47.700440,18.308378
2380.423000,1660.390000,47.731440,18.395343
2382.083000,1662.050000,47.762690,18.414308
2383.733000,1663.700000,47.793700,18.356409
2385.393000,1665.360000,47.824700,18.317063
2387.053000,1667.020000,47.855710,18.462528
2388.703000,1668.670000,47.886960,18.478633
2390.363000,1670.330000,47.917970,18.420375
2392.013000,1671.980000,47.948970,18.507768
2393.673000,1673.640000,47.980220,18.470991
2395.333000,1675.300000,48.011230,18.468390
2396.983000,1676.950000,48.042230,18.555966
2398.643000,1678.610000,48.073480,18.574949
2400.293000,1680.260000,48.104490,18.519383
2401.953000,1681.920000,48.135500,18.551052
2403.613000,1683.580000,48.166750,18.620154
2405.263000,1685.230000,48.197750,18.564397
2406.923000,1686.890000,48.228760,18.655240
2408.573000,1688.540000,48.260010,18.668336
2410.233000,1690.200000,48.291010,18.628100
2411.893000,1691.860000,48.322260,18.703425
2413.543000,1693.510000,48.353270,18.644350
2415.203000,1695.170000,48.384270,18.732502
2416.853000,1696.820000,48.415520,18.751602
2418.513000,1698.480000,48.446530,18.711115
2420.173000,1700.140000,48.477780,18.783684
2421.823000,1701.790000,48.508790,18.799773
2423.483000,1703.450000,48.540040,18.812741
2425.133000,1705.100000,48.571040,18.828826
2426.793000,1706.760000,48.602290,18.791117
2428.453000,1708.420000,48.633300,18.863925
2430.103000,1710.070000,48.664550,18.876977
2431.763000,1711.730000,48.695550,18.892962
2433.413000,1713.380000,48.726800,18.912080
2435.073000,1715.040000,48.757810,18.871101
2436.733000,1716.700000,48.789060,18.944147
2438.383000,1718.350000,48.820070,18.960228
2440.043000,1720.010000,48.851320,18.973163
2441.693000,1721.660000,48.882320,18.989240
2443.353000,1723.320000,48.913570,18.951066
2445.013000,1724.980000,48.944580,19.024350
2446.663000,1726.630000,48.975830,19.113824
2448.323000,1728.290000,49.007080,19.053346
2449.973000,1729.940000,49.038080,19.069419
2451.633000,1731.600000,49.069330,19.031013
2453.293000,1733.260000,49.100340,19.104534
2454.943000,1734.910000,49.131590,19.194314
2456.603000,1736.570000,49.162840,19.133510
2458.253000,1738.220000,49.193840,19.149580
2459.913000,1739.880000,49.225090,19.184611
2461.573000,1741.540000,49.256340,19.184701
2463.223000,1743.190000,49.287350,19.200771
2464.883000,1744.850000,49.318600,19.290820
2466.533000,1746.500000,49.349850,19.306950
2468.193000,1748.160000,49.381100,19.190852
2469.853000,1749.820000,49.412110,19.264849
2471.503000,1751.470000,49.443360,19.355240
2473.163000,1753.130000,49.474610,19.293785
2474.813000,1754.780000,49.505610,19.309847
2476.473000,1756.440000,49.536860,19.345030
2478.133000,1758.100000,49.568110,19.419551
2479.783000,1759.750000,49.599360,19.435675
2481.443000,1761.410000,49.630610,19.377008
2483.093000,1763.060000,49.661620,19.393069
2484.753000,1764.720000,49.692870,19.425213
2486.413000,1766.380000,49.724120,19.499973
2488.063000,1768.030000,49.755370,19.516094
2489.723000,1769.690000,49.786620,19.532117
2491.373000,1771.340000,49.817870,19.470044
2493.033000,1773.000000,49.848870,19.427357
2494.693000,1774.660000,49.880120,19.580377
2496.343000,1776.310000,49.911370,19.596495
2498.003000,1777.970000,49.942620,19.612515
2499.653000,1779.620000,49.973870,19.628631
2501.313000,1781.280000,50.005120,19.585527
2502.973000,1782.940000,50.036370,19.660764
2504.623000,1784.590000,50.067620,19.676878
2506.283000,1786.250000,50.098870,19.692895
2507.933000,1787.900000,50.130120,19.709008
2509.593000,1789.560000,50.161370,19.665658
2511.253000,1791.220000,50.192620,19.741134
2512.903000,1792.870000,50.223870,19.757245
2514.563000,1794.530000,50.255120,19.773258
2516.213000,1796.180000,50.286370,19.789368
2517.873000,1797.840000,50.317620,19.745773
2519.533000,1799.500000,50.348870,19.821487
2521.183000,1801.150000,50.380120,19.837595
2522.843000,1802.810000,50.411370,19.853605
2524.493000,1804.460000,50.442620,19.869711
2526.153000,1806.120000,50.473870,19.825871
2527.813000,1807.780000,50.505120,19.901824
2529.463000,1809.430000,50.536370,19.917928
2531.123000,1811.090000,50.567620,19.933935
2532.773000,1812.740000,50.598870,20.029838
2534.433000,1814.400000,50.630370,19.985576
2536.093000,1816.060000,50.661620,19.982144
2537.743000,1817.710000,50.692870,19.998245
2539.403000,1819.370000,50.724120,20.014248
2541.053000,1821.020000,50.755370,20.030348
2542.713000,1822.680000,50.786620,20.062764
2544.373000,1824.340000,50.818110,20.139488
2546.023000,1825.990000,50.849360,20.078546
2547.683000,1827.650000,50.880610,20.094546
2549.333000,1829.300000,50.911860,20.191084
2550.993000,1830.960000,50.943360,20.146331
2552.653000,1832.620000,50.974610,20.142736
2554.303000,1834.270000,51.005860,20.158830
2555.963000,1835.930000,51.037110,20.252298
2557.613000,1837.580000,51.068600,20.268453
2559.273000,1839.240000,51.099850,20.146100
2560.933000,1840.900000,51.131100,20.300664
2562.583000,1842.550000,51.162590,20.316817
2564.243000,1844.210000,51.193840,20.255092
2565.893000,1845.860000,51.225090,20.352267
2567.553000,1847.520000,51.256590,20.307022
2569.213000,1849.180000,51.287840,20.381228
2570.863000,1850.830000,51.319330,20.397378
2572.523000,1852.490000,51.350580,20.335342
2574.173000,1854.140000,51.381830,20.432835
2575.833000,1855.800000,51.413330,20.387343
2577.493000,1857.460000,51.444580,20.461777
2579.143000,1859.110000,51.476070,20.477923
2580.803000,1860.770000,51.507320,20.497239
2582.453000,1862.420000,51.538820,20.513387
2584.113000,1864.080000,51.570070,20.464388
2585.773000,1865.740000,51.601560,20.542310
2587.423000,1867.390000,51.632810,20.558453
2589.083000,1869.050000,51.664300,20.574499
2590.733000,1870.700000,51.695550,20.593924
2592.393000,1872.360000,51.727050,20.547941
2594.053000,1874.020000,51.758300,20.622828
2595.703000,1875.670000,51.789790,20.721208
2597.363000,1877.330000,51.821290,20.658303
2599.013000,1878.980000,51.852540,20.671151
2600.673000,1880.640000,51.884030,20.624930
2602.333000,1882.300000,51.915280,20.703330
2603.983000,1883.950000,51.946770,20.802029
2605.643000,1885.610000,51.978270,20.738813
2607.293000,1887.260000,52.009520,20.751644
2608.953000,1888.920000,52.041010,20.787682
2610.613000,1890.580000,52.072510,20.787131
2612.263000,1892.230000,52.103760,20.799953
2613.923000,1893.890000,52.135250,20.898935
2615.573000,1895.540000,52.166750,20.915133
2617.233000,1897.200000,52.198240,20.785412
2618.893000,1898.860000,52.229490,20.864291
2620.543000,1900.510000,52.260980,20.963625
2622.203000,1902.170000,52.292480,20.979723
2623.853000,1903.820000,52.323970,20.912588
2625.513000,1905.480000,52.355220,20.868957
2627.173000,1907.140000,52.386720,21.028208
2628.823000,1908.790000,52.418210,21.041061
2630.483000,1910.450000,52.449700,21.060496
2632.133000,1912.100000,52.481200,21.076688
2633.793000,1913.760000,52.512690,21.029298
2635.453000,1915.420000,52.544190,21.028545
2637.103000,1917.070000,52.575440,21.041320
2638.763000,1918.730000,52.606930,21.137899
2640.413000,1920.380000,52.638420,21.157444
2642.073000,1922.040000,52.669920,21.109808
2643.733000,1923.700000,52.701410,21.189723
2645.383000,1925.350000,52.732910,21.205910
2647.043000,1927.010000,52.764400,21.222000
2648.693000,1928.660000,52.795900,21.238186
2650.353000,1930.320000,52.827390,21.186940
2652.013000,1931.980000,52.858880,21.270459
2653.663000,1933.630000,52.890380,21.286644
2655.323000,1935.290000,52.921870,21.302730
2656.973000,1936.940000,52.953370,21.318913
2658.633000,1938.600000,52.984860,21.267408
2660.293000,1940.260000,53.016350,21.351181
2661.943000,1941.910000,53.047850,21.367363
2663.603000,1943.570000,53.079340,21.464920
2665.253000,1945.220000,53.111080,21.484560
2666.913000,1946.880000,53.142580,21.351253
2668.573000,1948.540000,53.174070,21.428487
2670.223000,1950.190000,53.205560,21.448068
2671.883000,1951.850000,53.237060,21.464149
2673.533000,1953.500000,53.268550,21.480327
2675.193000,1955.160000,53.300050,21.513365
2676.853000,1956.820000,53.331780,21.594549
2678.503000,1958.470000,53.363280,21.528760
2680.163000,1960.130000,53.394770,21.544838
2681.813000,1961.780000,53.426270,21.646586
2683.473000,1963.440000,53.458010,21.594111
2685.133000,1965.100000,53.489500,21.589836
2686.783000,1966.750000,53.520990,21.609438
2688.443000,1968.410000,53.552490,21.711342
2690.093000,1970.060000,53.584230,21.724143
2691.753000,1971.720000,53.615720,21.589146
2693.413000,1973.380000,53.647210,21.756512
2695.063000,1975.030000,53.678950,21.776188
2696.723000,1976.690000,53.710450,21.706175
2698.373000,1978.340000,53.741940,21.805110
2700.033000,1980.000000,53.773680,21.755565
2701.693000,1981.660000,53.805170,21.837473
2703.343000,1983.310000,53.836910,21.857159
2705.003000,1984.970000,53.868410,21.869834
2706.653000,1986.620000,53.900140,21.886063
2708.313000,1988.280000,53.931640,21.753388
2709.973000,1989.940000,53.963130,21.918421
2711.623000,1991.590000,53.994870,21.934648
2713.283000,1993.250000,54.026360,21.950777
2714.933000,1994.900000,54.058100,21.970477
2716.593000,1996.560000,54.089600,21.920432
2718.253000,1998.220000,54.121340,22.082858
2719.903000,1999.870000,54.153070,22.015581
2721.563000,2001.530000,54.184570,22.035191
2723.213000,2003.180000,54.216310,22.047930
2724.873000,2004.840000,54.247800,21.997646
2726.533000,2006.500000,54.279540,22.167579
2728.183000,2008.150000,54.311280,22.096500
2729.843000,2009.810000,54.342770,22.112624
2731.493000,2011.460000,54.374510,22.128845
2733.153000,2013.120000,54.406000,22.078314
2734.813000,2014.780000,54.437740,22.248809
2736.463000,2016.430000,54.469480,22.265092
2738.123000,2018.090000,54.501220,22.193528
2739.773000,2019.740000,54.532710,22.209746
2741.433000,2021.400000,54.564450,22.246582
2743.093000,2023.060000,54.596190,22.330025
2744.743000,2024.710000,54.627930,22.258301
2746.403000,2026.370000,54.659420,22.274419
2748.053000,2028.020000,54.691160,22.378768
2749.713000,2029.680000,54.722900,22.327544
2751.373000,2031.340000,54.754640,22.407698
2753.023000,2032.990000,54.786370,22.339182
2754.683000,2034.650000,54.817870,22.358834
2756.333000,2036.300000,54.849610,22.456426
2757.993000,2037.960000,54.881340,22.404963
2759.653000,2039.620000,54.913080,22.492420
2761.303000,2041.270000,54.944820,22.508696
2762.963000,2042.930000,54.976560,22.524873
2764.613000,2044.580000,55.008300,22.541148
2766.273000,2046.240000,55.040040,22.485887
2767.933000,2047.900000,55.071770,22.570043
2769.583000,2049.550000,55.103510,22.589873
2771.243000,2051.210000,55.135250,22.346085
2772.893000,2052.860000,55.166260,22.187550
2774.553000,2054.520000,55.197510,22.221915
2776.213000,2056.180000,55.228760,22.305023
2777.863000,2057.830000,55.260010,22.321043
2779.523000,2059.490000,55.291260,22.336966
2781.173000,2061.140000,55.322510,22.352985
2782.833000,2062.800000,55.353760,22.301579
2784.493000,2064.460000,55.385010,22.470883
2786.143000,2066.110000,55.416500,22.486962
2787.803000,2067.770000,55.447750,22.416863
2789.453000,2069.420000,55.479000,22.432880
2791.113000,2071.080000,55.510250,22.381230
2792.773000,2072.740000,55.541500,22.464815
2794.423000,2074.390000,55.572750,22.480830
2796.083000,2076.050000,55.604000,22.496748
2797.733000,2077.700000,55.635250,22.512763
2799.393000,2079.360000,55.666500,22.460871
2801.053000,2081.020000,55.697750,22.544693
2802.703000,2082.670000,55.729000,22.650949
2804.363000,2084.330000,55.760500,22.666929
2806.013000,2085.980000,55.791750,22.592634
2807.673000,2087.640000,55.823000,22.540499
2809.333000,2089.300000,55.854250,22.624560
2810.983000,2090.950000,55.885500,22.727511
2812.643000,2092.610000,55.916990,22.743485
2814.293000,2094.260000,55.948240,22.672494
2815.953000,2095.920000,55.979490,22.620116
2817.613000,2097.580000,56.010740,22.791601
2819.263000,2099.230000,56.042230,22.807670
2820.923000,2100.890000,56.073480,22.736335
2822.573000,2102.540000,56.104730,22.843352
2824.233000,2104.200000,56.136230,22.790521
2825.893000,2105.860000,56.167480,22.784260
2827.543000,2107.510000,56.198730,22.887819
2829.203000,2109.170000,56.230220,22.903789
2830.853000,2110.820000,56.261470,22.923509
2832.513000,2112.480000,56.292970,22.870434
2834.173000,2114.140000,56.324220,22.951891
2835.823000,2115.790000,56.355710,22.967956
2837.483000,2117.450000,56.386960,22.983924
2839.133000,2119.100000,56.418450,22.999989
2840.793000,2120.760000,56.449700,22.950336
2842.453000,2122.420000,56.481200,23.035690
